Locus_Tag	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SAOUHSC_00487	4686.84786525122	-0.359778268968373	0.344975746783265	-1.04290887786499	0.296990497494639	0.388828662752258
SAOUHSC_00488	19154.1833468248	-0.600258041343516	0.486793530140453	-1.23308549554947	0.217543868326525	0.302516789102878
SAOUHSC_00489	514.065620749298	-0.354147972111862	0.276009529093491	-1.28310052654705	0.199456859338376	0.281057489451721
SAOUHSC_00490	465.403069746172	0.897939770986038	0.309844998494989	2.89802893494361	0.0037551594366642	0.00869882051321539
SAOUHSC_00491	2924.70054792691	1.06052256337654	0.248875078413151	4.26126460768401	2.03273383502166e-05	7.7926416561455e-05
SAOUHSC_00492	899.107842437423	0.495201805438756	0.521728773537455	0.949155635180251	0.342541461746118	0.436019473971007
SAOUHSC_00493	26383.2371862	0.489827090794735	0.319503249045127	1.53308954528206	0.12525379327887	0.189394746760138
SAOUHSC_R00016	90.77611637908	0.28572926083174	0.816709473450118	0.349854226160377	0.726448100891577	0.791129866898939
SAOUHSC_T00059	55.7637669186459	1.12376347503841	0.716618667957446	1.56814708475491	0.116846810219093	0.178249679447308
SAOUHSC_T00053	1064.25964945085	0.6024860125578	0.707977132331474	0.850996430596174	0.394771335582505	0.487179693059666
SAOUHSC_T00035	607.763506639433	-0.548373447651284	0.702375178601865	-0.78074149593792	0.43495454943359	0.524537651201245
SAOUHSC_T00021	341.10877572796	-0.297365660557302	0.763681088922283	-0.389384606834966	0.696991657290581	0.763887312171915
SAOUHSC_T00030	213.594611486329	0.604714543644993	0.643962860336809	0.939051893969028	0.347704101341506	0.441216116262518
SAOUHSC_T0004	1575.51591129713	0.273385792462337	0.591011679946753	0.462572571301751	0.643670772961285	0.718905019151565
SAOUHSC_T00044	314.386883357043	-1.10665504198245	0.583670189916465	-1.89602803278481	0.0579563378009042	0.0974269957800681
SAOUHSC_T0001	509.964242376257	-0.623728659370299	0.646797553002448	-0.964333672066224	0.334878664368772	0.428609708866772
SAOUHSC_R0002	5679.70609817609	-3.08667916299096	0.935925720926004	-3.29799587080159	0.000973775663850068	0.0026144278239189
SAOUHSC_R0007	18553.4137098339	-1.50533455452038	0.874127991391546	-1.72209855918697	0.0850516660749789	0.135609608944578
SAOUHSC_R00012	69.9286264787865	-1.13311995540913	0.964486078018624	-1.17484324681693	0.240057434565407	0.32786007936675
SAOUHSC_00497	207.272033171725	0.899400379735586	0.468811558434728	1.91846886782935	0.0550515859759079	0.0931746399789043
SAOUHSC_00499	1714.30785782335	-1.1167177382285	0.462728394009976	-2.41333307548104	0.0158073667233898	0.031161800302843
SAOUHSC_00500	1087.62003766564	-0.41512761493751	0.224056598230217	-1.85278013777112	0.0639138782353869	0.106022298314518
SAOUHSC_00501	4657.69855258746	-1.47018295082777	0.351235741745105	-4.18574414871107	2.84233366742523e-05	0.000105704084496679
SAOUHSC_00502	4262.59459778197	1.66328635414032	0.756517402653401	2.19860950760224	0.0279057003483162	0.0515259585090622
SAOUHSC_00503	5050.06639624921	1.77780138356774	0.532594419870893	3.3380022719703	0.000843830594075097	0.00230837156550166
SAOUHSC_00504	11424.935891927	2.02535164354543	0.700587168585989	2.89093453942818	0.00384098116715738	0.00888267241345976
SAOUHSC_00505	35821.619268705	1.42524419659317	0.43602861561815	3.26869417635039	0.0010804501324338	0.00286454601585531
SAOUHSC_00506	0.83155672030512	-0.47769219627038	1.96725542064959	-0.242821644437328	0.808143567465428	0.851816409800781
SAOUHSC_00507	9171.80901798784	-2.30706216422651	0.438371132029575	-5.26280586393829	1.41873364186025e-07	8.48772822260741e-07
SAOUHSC_00508	3998.08599463726	-1.48104743200403	0.239107451341867	-6.194066406933	5.86315051710483e-10	5.02660131559891e-09
SAOUHSC_00509	9438.86188697468	-1.17457925666157	0.227201023171835	-5.16977978472051	2.3437000668336e-07	1.35217244946039e-06
SAOUHSC_00510	1974.99595664438	-2.6381795080064	0.513219233398168	-5.14045331181039	2.74076423008398e-07	1.57465201695013e-06
SAOUHSC_00511	4161.49221916453	-2.40617902090683	0.360549694753492	-6.67364043270633	2.4953457026963e-11	2.60120885371978e-10
SAOUHSC_00512	1399.30792747596	-2.31404189867505	0.307838712109896	-7.5170594458859	5.60219491644954e-14	8.2888389301447e-13
SAOUHSC_00513	2708.91733008042	-2.6368149198686	0.478463362186859	-5.51100696157132	3.56786609920497e-08	2.38899452676693e-07
SAOUHSC_00514	2079.78444378268	-1.92592217413305	0.274676421101427	-7.01160356760976	2.35601989792788e-12	2.84375735048137e-11
SAOUHSC_00515	1009.17027819074	-1.55170981836002	0.345083069020385	-4.49662692164233	6.90399738029424e-06	2.95486793010416e-05
SAOUHSC_00516	2198.0101116732	-0.63557621604152	0.233073091573721	-2.7269394838764	0.00639247617188116	0.0139177962223235
SAOUHSC_00517	5052.56262214741	-0.621386784901828	0.358819521513233	-1.73175300574863	0.0833175486251127	0.133138047173342
SAOUHSC_00518	45907.1707402374	0.686890341465597	0.356099029398446	1.92893067590202	0.0537394689848065	0.091303958118309
SAOUHSC_00519	43374.5859279267	0.653337217829593	0.316569798108051	2.06380147990807	0.0390365427076615	0.06926406546195
SAOUHSC_00520	50410.0199955161	0.468496064065817	0.284269775381746	1.64806850618105	0.0993386141319822	0.155296215766615
SAOUHSC_00521	32141.2475705175	0.083958514565667	0.331254532185098	0.253456198808331	0.799915704568058	0.847005778750017
SAOUHSC_00523	5933.77846129967	0.385366423414456	0.417820175263383	0.922326029784298	0.356358540531799	0.450895955652189
SAOUHSC_00524	149562.976605671	0.567874864137309	0.479961437249082	1.18316768820451	0.236742695986796	0.323815059321899
SAOUHSC_00525	184450.374454381	0.525047369278681	0.467289112972234	1.12360282896186	0.261181555452753	0.351305787197447
SAOUHSC_00526	10562.5785471421	1.42596737549873	0.366815849128608	3.88742029246064	0.000101315241041039	0.000340495759268259
SAOUHSC_00527	77335.6571326153	0.469933310179919	0.473426306952523	0.992621878587422	0.320894258592645	0.414601408284957
SAOUHSC_00528	72520.6789191494	0.557909092294035	0.448284768526307	1.24454170978886	0.21330025837296	0.297668514727376
SAOUHSC_00529	398292.311161627	0.144662155162116	0.55514935157701	0.260582408591805	0.794414557018454	0.842477403050014
SAOUHSC_00530	333810.710067994	-0.298631683044733	0.552855973296839	-0.54016180970951	0.589085447505652	0.669072699767047
SAOUHSC_00531	2411.59379016952	-1.9291659297839	0.364890062898879	-5.28697853391125	1.24353225784928e-07	7.60489060800272e-07
SAOUHSC_00532	8796.24551001806	-1.44265948175102	0.227984296630798	-6.32788969710175	2.48536693361767e-10	2.23520581742348e-09
SAOUHSC_00533	16556.3683007919	-2.45510311493675	0.435865348560811	-5.63271001708048	1.77399608871618e-08	1.25502242574471e-07
SAOUHSC_00534	833.301459580064	-0.884773719164151	0.23717246809355	-3.73050770300692	0.000191094300367327	0.000605168601393422
SAOUHSC_00535	10925.6568913294	2.52074010753973	0.201401448244493	12.5159979211254	6.10359238025551e-36	6.22114304831968e-34
SAOUHSC_00536	9202.27858352502	-2.34567951286498	0.28586316903324	-8.20560242439709	2.29437492478416e-16	4.41546838671749e-15
SAOUHSC_00537	674.049045687286	-2.1751189036434	0.374494954614864	-5.8081394070591	6.31709087986556e-09	4.71128295430624e-08
SAOUHSC_00538	898.966914765768	-2.51998628395908	0.241285996991569	-10.4439806510907	1.5612356510143e-25	7.04347624851042e-24
SAOUHSC_00539	668.459331484636	0.0804888047129574	0.218492365953518	0.368382686331845	0.712587905479215	0.779118758791736
SAOUHSC_00540	125.667676967896	-1.28942401018152	0.435327048426032	-2.9619662156155	0.00305681322818926	0.00722815856037306
SAOUHSC_00541	260.538698678746	-1.63556487112952	0.367627301205707	-4.44897554062324	8.62808401069194e-06	3.5813706180127e-05
SAOUHSC_00542	745.028062710922	-0.762182156982573	0.296399267707339	-2.57147112028341	0.0101267461108781	0.0210967489001791
SAOUHSC_00543	873.64561204051	0.254690795154279	0.318681043006529	0.799202841660907	0.424172804493506	0.514239452848515
SAOUHSC_A00526	14.7449769198969	3.02384318890609	0.7302984550656	4.14055810734869	3.46461827601084e-05	0.000126453972089945
SAOUHSC_00544	15710.3620830698	2.31683603208462	0.619626525603789	3.739084652367	0.000184691530623371	0.000588276727170737
SAOUHSC_00545	9783.3804846629	0.947070255065943	0.4736649370051	1.99945189326046	0.04555948197053	0.0791538474639511
SAOUHSC_00547	1208.74778706186	-0.816240910835429	0.373111554471634	-2.18765916266333	0.028694438831278	0.0528207997750348
SAOUHSC_00548	3072.00584364978	0.899106072839605	0.363417625766068	2.47402990139603	0.0133598514587041	0.0269872779080576
SAOUHSC_00549	5966.01290138764	0.894235124019933	0.231802851247478	3.85773996828549	0.000114440302800577	0.000379445437719503
SAOUHSC_00550	4008.17394391756	0.140957202840519	0.276821584173743	0.509198743520121	0.610612923720419	0.6895390915382
SAOUHSC_00551	2438.43728205016	-0.163594217538399	0.222980959634046	-0.733668999392991	0.463150496761104	0.55200960029734
SAOUHSC_00552	974.339987826343	0.0955141402220059	0.365341347945596	0.261438079098097	0.793754694950841	0.842102128182234
SAOUHSC_00553	5703.14442826728	-1.94905526138286	0.364492946666213	-5.34730583735469	8.92730961730737e-08	5.59634534551934e-07
SAOUHSC_00554	9470.22958323388	-2.5709429727896	0.583442009989216	-4.4065098652	1.05049526099109e-05	4.25767740537184e-05
SAOUHSC_00555	303.495579936843	-0.895042186301772	0.594815853328258	-1.50473828377911	0.132391376309445	0.198442847278645
SAOUHSC_00556	5955.11723964339	1.68796819515053	0.305220771934952	5.53031887197466	3.1964919968882e-08	2.17741237015751e-07
SAOUHSC_00557	103.646416976421	0.833384799979588	0.32230746939253	2.58568255197533	0.00971863931169149	0.0203080450917046
SAOUHSC_00558	518.803705050281	-0.951514931794336	0.519179212017816	-1.83272925758376	0.0668428440401369	0.110282677936725
SAOUHSC_00559	63.9790705402428	-0.743416122680763	0.386092408694647	-1.92548754116716	0.0541683931403049	0.0919059296683842
SAOUHSC_00560	69.6093913629537	0.467097618991775	0.358908257031731	1.30144015870462	0.19310783517103	0.27379328304517
SAOUHSC_00561	93844.3753313529	3.42137764257736	0.679693674107205	5.0337052894768	4.81089097184532e-07	2.63736493117895e-06
SAOUHSC_00562	4036.86921253144	-1.40685606410334	0.344446858394841	-4.08439220685431	4.41923347293011e-05	0.000159511350945918
SAOUHSC_00564	630.439433388598	-0.436378808097438	0.246289947712134	-1.77180925226994	0.0764262261961324	0.123866298287253
SAOUHSC_00565	617.702439863123	-0.339558128731387	0.275279642352009	-1.23350250614313	0.217388342278219	0.302453345778392
SAOUHSC_00567	513.929139012567	-0.116247327717274	0.351562135133688	-0.330659408679121	0.740901766271521	0.803373388801901
SAOUHSC_00569	45500.3900957473	-1.72483820194646	0.400581963756208	-4.30583091103968	1.66360098083645e-05	6.540328427517e-05
SAOUHSC_00571	516.929074761685	-0.575106062560904	0.218747643704322	-2.62908460553873	0.00856150576313011	0.0180684538804709
SAOUHSC_00572	742.274700236532	-0.780434475903395	0.226457044974919	-3.4462804016092	0.00056836028661805	0.00161084192458586
SAOUHSC_00573	2253.83012679195	-0.502008875975988	0.389384711846808	-1.28923622500487	0.197315974867272	0.279040885321034
SAOUHSC_00574	16166.0051562097	0.42616498980955	0.315677109074155	1.35000282744429	0.177015075926687	0.253986177763422
SAOUHSC_00575	12805.4961562395	1.04517503885372	0.302963895583889	3.44983364053793	0.000560932108620856	0.00159457951637442
SAOUHSC_00577	2640.17602443445	1.33140200675053	0.273236980665538	4.87270062605568	1.10082972487898e-06	5.55868514287516e-06
SAOUHSC_00578	7310.18467202692	-0.159629961008454	0.617715024147081	-0.258420071988479	0.796082727351092	0.84359632871398
SAOUHSC_00579	8373.73812643028	-0.0606041115790217	0.519164789167878	-0.11673386339655	0.907070954608271	0.924198173669738
SAOUHSC_00580	2443.21450865496	2.56266633847047	0.280340095511861	9.14127654052269	6.17194216385692e-20	1.7331821260137e-18
SAOUHSC_00581	3601.13066359577	2.22442991571175	0.261689842915055	8.50025316585864	1.89177658606851e-17	4.13188028957185e-16
SAOUHSC_00582	710.026748310233	2.64115811615903	0.391177503289588	6.75181495343762	1.46007023945805e-11	1.56346820972317e-10
SAOUHSC_00583	10.5571932134742	2.769710980934	0.816739119805561	3.39118197447598	0.000695918772549451	0.00193061336900815
SAOUHSC_00584	807.582056817532	-0.0283064791723787	0.255768965761446	-0.110672063313498	0.911876400105813	0.928063555137277
SAOUHSC_00585	53.9086467115383	-1.49635369565119	0.493140313788904	-3.03433658496582	0.00241065314429254	0.00584503740360623
SAOUHSC_00586	142.793395615066	-0.0530459016717223	0.311576191193977	-0.170250176910012	0.864813392199707	0.894052011770696
SAOUHSC_00587	190.607995191862	0.251235055802701	0.263060193192721	0.955047788696189	0.339553530579495	0.43321804179637
SAOUHSC_00588	141.348062188751	0.504723454987585	0.28925565849076	1.74490434386337	0.08100152111553	0.130056117917117
SAOUHSC_00589	94.7193638547295	0.597397352910583	0.45964531377162	1.29969203429627	0.193706541599483	0.274500722184232
SAOUHSC_00591	103.435187572054	0.373371017708706	0.281835838505066	1.32478190030469	0.185243499682628	0.264551173392108
SAOUHSC_00592	173.646149463803	0.220096148716285	0.306227223166324	0.718734756631164	0.472304363821095	0.560976093757295
SAOUHSC_00593	76.1200276540322	-0.0731609832916163	0.367023130754476	-0.199336164838499	0.841999791329715	0.878053590655315
SAOUHSC_00595	17.508934425061	-1.20543472310776	0.8779532346965	-1.3730056174626	0.169750600362965	0.245225014277627
SAOUHSC_00596	40.8931910663632	0.175316162964909	0.395118149298119	0.443705669497433	0.657255395937848	0.729575127904481
SAOUHSC_00598	74.1726647752247	0.723299793485082	0.371565720736479	1.94662680952224	0.0515794920529224	0.0880017124176332
SAOUHSC_00599	78.7206006845818	-0.197241986879648	0.420256034070162	-0.469337667729284	0.63882829491303	0.714947323139755
SAOUHSC_00600	95.8684099489949	0.43703021531991	0.322134732779463	1.35666902959858	0.174886397298486	0.251456303743696
SAOUHSC_00602	122.887881381158	-0.45063458093533	0.421668044755214	-1.06869511821066	0.285207071996242	0.376626613307897
SAOUHSC_00603	1301.66812087159	-0.710941986542066	0.293725405192008	-2.42043069470726	0.0155021340123879	0.0306478971279393
SAOUHSC_00604	4924.08246100521	-0.991133073118249	0.352633655055286	-2.81065933131896	0.00494401029641712	0.0110348064361232
SAOUHSC_00605	576.837822391238	-1.14141336260678	0.459206896872215	-2.48561894514491	0.0129326360716449	0.0262767371435121
SAOUHSC_00606	3438.3255323458	-0.552642382232325	0.231503072836472	-2.38719242669707	0.0169776023193756	0.0332070800162911
SAOUHSC_00607	1852.91653685617	-0.17031489828379	0.224737120535554	-0.757840528871801	0.448546456352625	0.537630595767607
SAOUHSC_00608	25426.3952472801	-4.15888239496037	0.295863726539728	-14.0567498544027	7.00292879868644e-45	1.75200545945319e-42
SAOUHSC_00609	18.3987363385329	-3.00747648030567	0.67865908693871	-4.43149813829469	9.35806212242462e-06	3.84378909864366e-05
SAOUHSC_00610	609.602699403657	-0.869689982637807	0.499287785340087	-1.74186112333075	0.0815327480892921	0.130528285480938
SAOUHSC_00611	3125.44322198514	-0.310382077413296	0.405890131937998	-0.764694810221966	0.444453297270756	0.533421488918063
SAOUHSC_00612	83.5664208328127	0.177181414526931	0.311370785022449	0.569036733854646	0.569331211324677	0.649854621968275
SAOUHSC_00613	984.642865514979	0.325073776377884	0.384274186236	0.845942267322225	0.397584951741957	0.489554267200835
SAOUHSC_00614	619.645471537826	-1.51764850021523	0.450662857247699	-3.36759170587934	0.000758278027666573	0.00209306031307764
SAOUHSC_00615	764.523612514877	-1.05289748650765	0.25161977493123	-4.18447829386786	2.85821754978504e-05	0.00010615134543871
SAOUHSC_00616	1112.83188741685	-0.227550734724072	0.350942540261743	-0.648398836329043	0.516727022782291	0.601536703340468
SAOUHSC_00617	34071.5158107772	-0.706347611090593	0.463009827906469	-1.5255564105073	0.127120374787361	0.191690559679352
SAOUHSC_00618	2308.192981441	-0.421354435803755	0.387622648259933	-1.08702223075779	0.27702698509965	0.36919044212796
SAOUHSC_00619	6091.22504895616	-0.977971388767219	0.351013855266967	-2.78613329386503	0.00533409327038877	0.0118287064303867
SAOUHSC_00620	46596.0590935755	-1.38556347284491	0.227387629560078	-6.09339864057484	1.10538335439271e-09	9.080641765041e-09
SAOUHSC_00621	785.32813139159	-1.01704659079665	0.263853229750707	-3.8545921600337	0.000115922710682726	0.000383898074366863
SAOUHSC_00622	231.546788895292	0.995646781100674	0.30380121388531	3.27729691520109	0.00104806094719891	0.00278942333335725
